METERHEAD;R_MF_9A_6P;R_MF_6P_10;R_SA_9A_6P;R_SA_6P_10;R_SU_9A_6P;R_SU_6P_10;RATE_MISC;TIMEINEFFE;T_MF_9A_6P;T_MF_6P_10;T_SA_9A_6P;T_SA_6P_10;T_SU_9A_6P;T_SU_6P_10;TIME_MISC;CREDITCARD;PAY_PHONE;Geom;Geo Local Area;METERID
Twin;$6.00;$4.00;$6.00;$4.00;$6.00;$4.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;64131;"{""type"": ""Point"", ""coordinates"": [-123.13807443639247, 49.28892562418367]}";West End;141728
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51318;"{""type"": ""Point"", ""coordinates"": [-123.16954511722696, 49.26401347599568]}";Kitsilano;302826
Twin;$2.00;$6.00;$2.00;$6.00;$2.00;$6.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51122;"{""type"": ""Point"", ""coordinates"": [-123.15489154873262, 49.27236097934737]}";Kitsilano;951508
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;52445;"{""type"": ""Point"", ""coordinates"": [-123.14298523097246, 49.26620410888306]}";Fairview;B61640
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;53187;"{""type"": ""Point"", ""coordinates"": [-123.17276052701409, 49.26406651615858]}";Kitsilano;303012
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;54108;"{""type"": ""Point"", ""coordinates"": [-123.17271726805308, 49.264230707413816]}";Kitsilano;303009
Pay Station;$1.00;$2.00;$1.00;$2.00;$1.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;Yes;60622;"{""type"": ""Point"", ""coordinates"": [-123.12036411165005, 49.278349615759176]}";Downtown;590920
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;62913;"{""type"": ""Point"", ""coordinates"": [-123.12948080589702, 49.28893179491382]}";West End;201414
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;50290;"{""type"": ""Point"", ""coordinates"": [-123.13979491823784, 49.26887365090786]}";Fairview;B31519
Twin;$6.00;$1.00;$6.00;$1.00;$6.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51326;"{""type"": ""Point"", ""coordinates"": [-123.12644310681232, 49.26490784727558]}";Fairview;842312
Single;$6.00;$1.00;$6.00;$1.00;$6.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51411;"{""type"": ""Point"", ""coordinates"": [-123.12442115540541, 49.264226316754836]}";Fairview;B80902
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51215;"{""type"": ""Point"", ""coordinates"": [-123.1343897582406, 49.263623096442906]}";Fairview;301309
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;52639;"{""type"": ""Point"", ""coordinates"": [-123.14203445021255, 49.263565008778215]}";Fairview;301618
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;54097;"{""type"": ""Point"", ""coordinates"": [-123.16946667102904, 49.264176584263595]}";Kitsilano;302821
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;50590;"{""type"": ""Point"", ""coordinates"": [-123.15284117297048, 49.23445614315596]}";Kerrisdale;K12012
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;52719;"{""type"": ""Point"", ""coordinates"": [-123.15319492205337, 49.23446246600656]}";Kerrisdale;K12018
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;52718;"{""type"": ""Point"", ""coordinates"": [-123.15370655042325, 49.23447044883124]}";Kerrisdale;K12030
Twin;$4.00;$1.00;$4.00;$1.00;$4.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;54362;"{""type"": ""Point"", ""coordinates"": [-123.10718206322997, 49.26658706103488]}";Mount Pleasant;B50107
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;52635;"{""type"": ""Point"", ""coordinates"": [-123.1146019786367, 49.255902463518716]}";Riley Park;D70437
Single;$3.00;$2.00;$3.00;$2.00;$3.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;61974;"{""type"": ""Point"", ""coordinates"": [-123.12478188511582, 49.27930082958204]}";Downtown;621022
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;63765;"{""type"": ""Point"", ""coordinates"": [-123.1280878314247, 49.290598613448786]}";Downtown;690518
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;62245;"{""type"": ""Point"", ""coordinates"": [-123.12785406825584, 49.29091060874575]}";Downtown;690507
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;62397;"{""type"": ""Point"", ""coordinates"": [-123.12970965894996, 49.291232123843045]}";Downtown;700523
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;61694;"{""type"": ""Point"", ""coordinates"": [-123.13835040034333, 49.28548875213271]}";West End;701115
Twin;$6.00;$1.00;$6.00;$1.00;$6.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;53199;"{""type"": ""Point"", ""coordinates"": [-123.13363442493154, 49.26376662752152]}";Fairview;872414
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;62120;"{""type"": ""Point"", ""coordinates"": [-123.09712833276319, 49.27822806421342]}";Strathcona;500705
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;62031;"{""type"": ""Point"", ""coordinates"": [-123.09686043293092, 49.27783146659347]}";Strathcona;500718
Twin;$2.00;$2.00;$2.00;$2.00;$2.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;64057;"{""type"": ""Point"", ""coordinates"": [-123.10587099282439, 49.28030709579815]}";Downtown;440515
Twin;$2.00;$2.00;$2.00;$2.00;$2.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;65340;"{""type"": ""Point"", ""coordinates"": [-123.10605612642472, 49.27987099260801]}";Downtown;440525
Twin;$2.00;$2.00;$2.00;$2.00;$2.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;65420;"{""type"": ""Point"", ""coordinates"": [-123.10610158432466, 49.27976354841985]}";Downtown;440531
Twin;$5.00;$5.00;$5.00;$5.00;$5.00;$5.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51282;"{""type"": ""Point"", ""coordinates"": [-123.06983542151661, 49.27399076633334]}";Grandview-Woodland;451621
Twin;$5.00;$1.00;$5.00;$1.00;$5.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;54598;"{""type"": ""Point"", ""coordinates"": [-123.15466427920227, 49.26807695184368]}";Kitsilano;B42140
Single;$3.00;$5.00;$3.00;$5.00;$3.00;$5.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;52138;"{""type"": ""Point"", ""coordinates"": [-123.06947470965278, 49.271970799031735]}";Grandview-Woodland;6C1402
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;51745;"{""type"": ""Point"", ""coordinates"": [-123.17214644732935, 49.263922762772104]}";Kitsilano;7M2501
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;64338;"{""type"": ""Point"", ""coordinates"": [-123.12338310488917, 49.2827840238139]}";Downtown;640818
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;63533;"{""type"": ""Point"", ""coordinates"": [-123.1230071515911, 49.28303193591082]}";Downtown;640804
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;50150;"{""type"": ""Point"", ""coordinates"": [-123.10853732521191, 49.26829865289355]}";Mount Pleasant;B30124
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;61885;"{""type"": ""Point"", ""coordinates"": [-123.09790066220903, 49.281213380564516]}";Strathcona;070230
Single;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;62311;"{""type"": ""Point"", ""coordinates"": [-123.0977240973203, 49.28120964410656]}";Strathcona;070232
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;64920;"{""type"": ""Point"", ""coordinates"": [-123.0980762369644, 49.28121701864611]}";Strathcona;070224
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;61088;"{""type"": ""Point"", ""coordinates"": [-123.09975356048515, 49.282092765540135]}";Downtown;510301
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;65122;"{""type"": ""Point"", ""coordinates"": [-123.09976906518361, 49.28175630554687]}";Downtown;510315
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;61698;"{""type"": ""Point"", ""coordinates"": [-123.09977310036942, 49.28164368244165]}";Downtown;510317
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;62425;"{""type"": ""Point"", ""coordinates"": [-123.09949345828262, 49.281690509583754]}";Strathcona;510312
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;62341;"{""type"": ""Point"", ""coordinates"": [-123.09949345828262, 49.281690509583754]}";Strathcona;510314
Single;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;63926;"{""type"": ""Point"", ""coordinates"": [-123.09948850620285, 49.28179877080662]}";Strathcona;510310
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;62749;"{""type"": ""Point"", ""coordinates"": [-123.10159701698224, 49.28146308015758]}";Downtown;070109
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;61116;"{""type"": ""Point"", ""coordinates"": [-123.10178230009488, 49.28146671306694]}";Downtown;070107
Pay Station;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;Yes;67246;"{""type"": ""Point"", ""coordinates"": [-123.102326112732, 49.28193325339815]}";Downtown;520307C
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;61261;"{""type"": ""Point"", ""coordinates"": [-123.10176369425913, 49.281285008868316]}";Downtown;070108
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;63347;"{""type"": ""Point"", ""coordinates"": [-123.10141071687039, 49.281278617780515]}";Downtown;070116
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;63431;"{""type"": ""Point"", ""coordinates"": [-123.10071987317656, 49.28126587317077]}";Downtown;070132
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;63888;"{""type"": ""Point"", ""coordinates"": [-123.09790066220903, 49.281213380564516]}";Strathcona;070228
Single Motorbike;$1.50;$1.00;$1.50;$1.00;$1.50;$1.00;$1.50;METER IN EFFECT: 9:00 AM TO 10:00 PM;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No;60545;"{""type"": ""Point"", ""coordinates"": [-123.11799621315703, 49.27992383121696]}";Downtown;580896
Pay Station;$2.00;$2.00;$2.00;$2.00;$2.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;Yes;67851;"{""type"": ""Point"", ""coordinates"": [-123.10126812320813, 49.283871827225354]}";Downtown;010114C
Single / Disability;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;Yes;57109;"{""type"": ""Point"", ""coordinates"": [-123.10460330203225, 49.2636977093659]}";Mount Pleasant;A80002
Pay Station;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;;Yes;59892;"{""type"": ""Point"", ""coordinates"": [-123.10415961078823, 49.26381511084392]}";Mount Pleasant;A80017C
Pay Station;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;;Yes;59896;"{""type"": ""Point"", ""coordinates"": [-123.10758565426846, 49.26387357964824]}";Mount Pleasant;B80113C
Pay Station;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;;Yes;57920;"{""type"": ""Point"", ""coordinates"": [-123.11014381986482, 49.26391805230977]}";Mount Pleasant;B80215C
Pay Station;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;;Yes;57928;"{""type"": ""Point"", ""coordinates"": [-123.1114979176716, 49.26484989810506]}";Mount Pleasant;B70305C
Twin;$2.00;$2.00;$2.00;$2.00;$2.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;50593;"{""type"": ""Point"", ""coordinates"": [-123.15579099990163, 49.23736575585322]}";Arbutus-Ridge;H82103
Twin;$2.00;$2.00;$2.00;$2.00;$2.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;53567;"{""type"": ""Point"", ""coordinates"": [-123.15597119857452, 49.237367644579024]}";Arbutus-Ridge;H82105
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;50665;"{""type"": ""Point"", ""coordinates"": [-123.15599313108089, 49.23562088114242]}";Arbutus-Ridge;K02105
Twin;$1.00;$2.00;$1.00;$2.00;$1.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;60624;"{""type"": ""Point"", ""coordinates"": [-123.12084604285384, 49.27821910535377]}";Downtown;590937
Twin;$6.00;$6.00;$6.00;$6.00;$6.00;$6.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;67044;"{""type"": ""Point"", ""coordinates"": [-123.10785786380072, 49.28419355842824]}";Downtown;180129
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;60320;"{""type"": ""Point"", ""coordinates"": [-123.12642805725892, 49.27838352842341]}";Downtown;621115
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;61413;"{""type"": ""Point"", ""coordinates"": [-123.12642805725892, 49.27838352842341]}";Downtown;621117
Twin Bay Single;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;4 Hr;4 Hr;4 Hr;4 Hr;;Yes;51908;"{""type"": ""Point"", ""coordinates"": [-123.13821686491747, 49.25802660017732]}";Fairview;D51437
Twin;$3.00;$2.00;$3.00;$2.00;$3.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;65939;"{""type"": ""Point"", ""coordinates"": [-123.12512476996919, 49.27924606492715]}";Downtown;621023
Twin;$3.00;$2.00;$3.00;$2.00;$3.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;65880;"{""type"": ""Point"", ""coordinates"": [-123.12524476317773, 49.2791669752174]}";Downtown;621027
Twin;$1.00;$2.00;$1.00;$2.00;$1.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51395;"{""type"": ""Point"", ""coordinates"": [-123.17709020780138, 49.26413959573557]}";Kitsilano;303226
Twin;$1.00;$2.00;$1.00;$2.00;$1.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;54317;"{""type"": ""Point"", ""coordinates"": [-123.17724953170992, 49.26414188807785]}";Kitsilano;303230
Twin;$1.00;$2.00;$1.00;$2.00;$1.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;50301;"{""type"": ""Point"", ""coordinates"": [-123.17634418775948, 49.26429146947476]}";Kitsilano;303205
Twin;$1.00;$2.00;$1.00;$2.00;$1.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51732;"{""type"": ""Point"", ""coordinates"": [-123.17685012195344, 49.26429949349988]}";Kitsilano;303217
Twin;$1.00;$2.00;$1.00;$2.00;$1.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;52023;"{""type"": ""Point"", ""coordinates"": [-123.17718942123226, 49.26430567509147]}";Kitsilano;303223
Twin;$5.00;$2.00;$5.00;$2.00;$5.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;52489;"{""type"": ""Point"", ""coordinates"": [-123.11754041523078, 49.2647067591854]}";Fairview;802305
Twin;$5.00;$2.00;$5.00;$2.00;$5.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;53215;"{""type"": ""Point"", ""coordinates"": [-123.11754854545747, 49.26448402963979]}";Fairview;802315
Twin;$7.00;$6.00;$7.00;$6.00;$7.00;$6.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;53351;"{""type"": ""Point"", ""coordinates"": [-123.11756900717994, 49.2639557203998]}";Fairview;802401
Twin;$7.00;$6.00;$7.00;$6.00;$7.00;$6.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51264;"{""type"": ""Point"", ""coordinates"": [-123.11757258000324, 49.26383967860633]}";Fairview;802407
Twin;$7.00;$6.00;$7.00;$6.00;$7.00;$6.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51291;"{""type"": ""Point"", ""coordinates"": [-123.11738736046537, 49.26398037205229]}";Fairview;802404
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;53599;"{""type"": ""Point"", ""coordinates"": [-123.15406172802723, 49.23447667717434]}";Kerrisdale;K12040
Twin;$5.00;$3.00;$5.00;$3.00;$5.00;$3.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;54621;"{""type"": ""Point"", ""coordinates"": [-123.15735817481043, 49.234673313889424]}";Arbutus-Ridge;K12133
Single Motorbike;$2.00;$ .50;$2.00;$ .50;$2.00;$ .50;$2.00;METER IN EFFECT: 9:00 AM TO 10:00 PM;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No;51524;"{""type"": ""Point"", ""coordinates"": [-123.17112074780573, 49.26451098991911]}";Kitsilano;6M2496
Single Motorbike;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;$2.00;METER IN EFFECT: 9:00 AM TO 10:00 PM;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No;61939;"{""type"": ""Point"", ""coordinates"": [-123.12882531523071, 49.27918139795609]}";Downtown;641198
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;63617;"{""type"": ""Point"", ""coordinates"": [-123.12347577723851, 49.279473294033004]}";Downtown;140706
Twin;$5.00;$3.00;$5.00;$3.00;$5.00;$3.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;62626;"{""type"": ""Point"", ""coordinates"": [-123.12589925333026, 49.279117986818164]}";Downtown;150805
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;52361;"{""type"": ""Point"", ""coordinates"": [-123.14321936220132, 49.26574578311031]}";Fairview;902216
Twin Bay Single;$2.00;$4.00;$2.00;$4.00;$2.00;$4.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;Yes;63944;"{""type"": ""Point"", ""coordinates"": [-123.12522839487147, 49.28442044700938]}";West End;650807
